index,ticker,timestamp,open,high,low,close,volume
,MRK,2009-01-30,30.46,31.66,26.87,28.55,264083500
,MRK,2008-12-31,26.37,30.57,24.13,30.4,309917200
,MRK,2008-11-28,30.93,31.3,22.82,26.72,288339600
,MRK,2008-10-31,31.42,32.46,23.64,30.95,471992600
,MRK,2008-09-30,35.62,36.075,30.34,31.56,344917200
,MRK,2008-08-29,33.09,36.73,32.74,35.67,259200800
,MRK,2008-07-31,37.34,38.9,31.15,32.9,509814600
,MRK,2008-06-30,38.9,38.99,34.49,37.69,422514200
,MRK,2008-05-30,38.05,40.45,37.8,38.96,284443800
,MRK,2008-04-30,38.42,42.24,36.8,38.04,576788200
,MRK,2008-03-31,44.28,45.73,36.82,37.95,381436300
,MRK,2008-02-29,46.2,48.23,44.13,44.3,301121200
,MRK,2008-01-31,58.03,61.18,42.32,46.1,468739700
,MRK,2007-12-31,58.94,61.62,56.56,58.11,225164100
,MRK,2007-11-30,57.88,60.49,54.06,59.36,304006900
,MRK,2007-10-31,52.0,58.26,51.44,58.26,241501200
,MRK,2007-09-28,50.49,52.83,48.8,51.69,190699100
,MRK,2007-08-31,49.62,52.74,48.11,50.17,252721100
,MRK,2007-07-31,49.91,53.81,48.43,49.65,290100100
,MRK,2007-06-29,52.87,52.9,48.0,49.8,266895900
,MRK,2007-05-31,51.65,55.14,50.54,52.45,234967300
,MRK,2007-04-30,44.64,52.63,44.52,51.44,254707600
,MRK,2007-03-30,44.0,44.96,42.76,44.17,227502100
,MRK,2007-02-28,44.9,45.44,42.35,44.15,204242200
,MRK,2007-01-31,44.03,46.55,43.16,44.75,180030000
,MRK,2006-12-29,44.65,45.9,42.63,43.6,199626300
,MRK,2006-11-30,45.99,46.32,42.29,44.51,263203400
,MRK,2006-10-31,42.15,46.37,41.24,45.42,221964000
,MRK,2006-09-29,40.52,42.51,39.9,41.9,166075900
,MRK,2006-08-31,40.38,41.78,38.0,40.55,247940100
,MRK,2006-07-31,36.9,41.76,35.0,40.27,232498200
,MRK,2006-06-30,33.51,36.84,33.12,36.43,195372800
,MRK,2006-05-31,34.5,35.51,32.75,33.29,222474000
,MRK,2006-04-28,35.47,36.09,33.55,34.42,168042500
,MRK,2006-03-31,35.05,36.5,34.34,35.23,154184700
,MRK,2006-02-28,34.27,36.65,33.56,34.86,173221200
,MRK,2006-01-31,32.52,34.88,31.81,34.5,207353900
,MRK,2005-12-30,29.69,32.54,27.99,31.81,264066600
,MRK,2005-11-30,28.45,31.01,27.8,29.4,230326900
,MRK,2005-10-31,27.42,28.26,25.5,28.22,206969900
,MRK,2005-09-30,28.32,29.46,26.97,27.21,176674300
,MRK,2005-08-31,31.24,31.46,27.0,28.23,260286400
,MRK,2005-07-29,30.8,32.34,29.9,31.06,147348400
,MRK,2005-06-30,32.2,32.5,30.12,30.8,153865200
,MRK,2005-05-31,34.07,35.2,32.22,32.44,160131900
,MRK,2005-04-29,32.67,35.36,31.98,33.9,213800400
,MRK,2005-03-31,32.06,32.6,31.1,32.37,165177800
,MRK,2005-02-28,28.06,32.61,27.78,31.7,264624900
,MRK,2005-01-31,31.99,32.23,27.48,28.05,260178300
,MRK,2004-12-31,27.85,32.66,27.32,32.14,351847500
,MRK,2004-11-30,29.34,29.8,25.6,28.02,574756400
,MRK,2004-10-29,33.69,34.32,29.75,31.31,464902600
,MRK,2004-09-30,44.59,45.99,32.46,33.0,254528900
,MRK,2004-08-31,45.3,47.0,43.46,44.97,108660600
,MRK,2004-07-30,47.65,47.73,44.25,45.35,113875100
,MRK,2004-06-30,47.4,48.78,46.88,47.5,111659200
,MRK,2004-05-28,47.01,48.41,45.83,47.3,102342900
,MRK,2004-04-30,44.55,47.6,44.28,47.0,126639900
,MRK,2004-03-31,48.42,48.6,42.85,44.19,170149400
,MRK,2004-02-27,47.88,49.33,47.36,48.08,130519000
,MRK,2004-01-30,48.88,48.88,45.5,47.6,177326500
,MRK,2003-12-31,41.25,46.3,41.17,46.2,193220300
,MRK,2003-11-28,44.25,47.15,40.57,40.6,243270600
,MRK,2003-10-31,50.76,51.95,43.88,44.25,203759200
,MRK,2003-09-30,50.15,54.3,50.11,50.62,127555600
,MRK,2003-08-29,55.01,56.049,49.48,50.32,136645500
,MRK,2003-07-31,60.5,62.69,55.03,55.28,137316200
,MRK,2003-06-30,55.8,63.5,55.63,60.55,138340200
,MRK,2003-05-30,58.18,59.88,54.1,55.58,133527600
,MRK,2003-04-30,55.1,59.55,54.65,58.18,128384400
,MRK,2003-03-31,53.35,56.85,49.9,54.78,121485900
,MRK,2003-02-28,55.4,56.31,51.6,52.75,95217700
,MRK,2003-01-31,57.58,60.24,51.5,55.39,126663800
,MRK,2002-12-31,60.45,60.45,55.16,56.61,137509400
,MRK,2002-11-29,53.5,60.48,51.8,59.41,156086000
,MRK,2002-10-31,46.3,55.24,43.35,54.24,175238500
,MRK,2002-09-30,49.45,50.33,44.44,45.71,115605400
,MRK,2002-08-30,49.36,54.0,45.35,50.52,120721100
,MRK,2002-07-31,50.89,51.09,38.5,49.6,243775300
,MRK,2002-06-28,57.05,57.19,47.6,50.64,148994400
,MRK,2002-05-31,54.05,58.85,54.01,57.1,118996300
,MRK,2002-04-30,57.8,57.8,51.0,54.34,183171600
,MRK,2002-03-28,61.36,64.5,56.98,57.58,142506400
,MRK,2002-02-28,59.6,62.48,57.7,61.33,102661600
,MRK,2002-01-31,59.15,59.88,56.71,59.18,137696200
,MRK,2001-12-31,68.5,68.57,56.8,58.8,176851900
,MRK,2001-11-30,63.81,68.13,63.42,67.75,100663000
,MRK,2001-10-31,66.85,70.6,63.8,63.81,110665200
,MRK,2001-09-28,65.2,69.24,60.85,66.6,117869500
,MRK,2001-08-31,67.51,71.5,64.76,65.1,99197800
,MRK,2001-07-31,64.05,69.0,60.35,67.98,137594500
,MRK,2001-06-29,72.0,75.85,63.65,63.91,122140200
,MRK,2001-05-31,75.15,79.16,71.76,72.99,100152000
,MRK,2001-04-30,75.4,80.85,72.0,75.97,112501100
,MRK,2001-03-30,80.5,81.03,66.0,75.9,131672500
,MRK,2001-02-28,82.75,85.55,76.4,80.2,98160000
,MRK,2001-01-31,93.38,95.25,78.56,82.18,145525200
,MRK,2000-12-29,91.5,95.94,88.13,93.63,118397100
,MRK,2000-11-30,90.0,96.69,86.31,92.69,146738900
,MRK,2000-10-31,74.31,90.0,72.88,89.94,143477900
,MRK,2000-09-29,69.06,74.88,65.0,74.44,84915800
,MRK,2000-08-31,71.13,75.44,69.88,69.89,79607700
,MRK,2000-07-31,76.06,77.38,63.0,71.66,123607200
,MRK,2000-06-30,74.06,76.73,68.69,76.63,97918300
,MRK,2000-05-31,69.5,75.38,66.75,74.31,94935900
,MRK,2000-04-28,62.38,72.81,61.88,69.5,120776200
,MRK,2000-03-31,61.5,65.94,52.0,62.13,186338800
,MRK,2000-02-29,77.38,78.38,59.19,61.56,133126800
,MRK,2000-01-31,68.63,79.0,64.75,78.63,127423900
,MRK,1999-12-31,77.75,78.13,66.06,67.19,110562800
,OGN,2023-10-16,17.23,17.69,15.96,16.86,34595833
,OGN,2023-09-29,22.15,22.34,16.425,17.36,63290835
,OGN,2023-08-31,22.04,24.08,21.28,21.96,43969092
,OGN,2023-07-31,20.74,22.48,19.76,21.98,42997590
,OGN,2023-06-30,19.52,21.12,18.99,20.81,41041924
,OGN,2023-05-31,24.69,24.79,18.87,19.39,55502060
,OGN,2023-04-28,23.63,24.665,22.85,24.63,26959836
,OGN,2023-03-31,24.5,24.99,20.96,23.52,51429751
,OGN,2023-02-28,30.0,30.5,24.11,24.49,43105550
,OGN,2023-01-31,27.9,32.43,27.86,30.13,41327957
,OGN,2022-12-30,26.19,28.71,25.73,27.93,42851894
,OGN,2022-11-30,26.45,27.51,23.34,26.02,43046423
,OGN,2022-10-31,23.66,26.53,22.88,26.18,41962536
,OGN,2022-09-30,28.46,30.27,23.33,23.4,39137915
,OGN,2022-08-31,31.56,33.05,28.32,28.53,36577127
,OGN,2022-07-29,33.92,34.29,31.06,31.72,28612157
,OGN,2022-06-30,38.08,38.31,32.42,33.75,29463421
,OGN,2022-05-31,32.5,39.09,31.635,37.96,36129159
,OGN,2022-04-29,35.22,36.62,31.485,32.33,31023098
,OGN,2022-03-31,37.27,39.475,31.57,34.93,60310057
,OGN,2022-02-28,32.18,37.79,32.01,37.33,41723342
,OGN,2022-01-31,30.57,33.34,28.942,31.91,39660606
,OGN,2021-12-31,29.57,30.97,28.5,30.45,46423930
,OGN,2021-11-30,36.7,37.37,29.05,29.23,51614518
,OGN,2021-10-29,32.88,37.34,31.92,36.75,30704206
,OGN,2021-09-30,34.45,35.75,32.59,32.79,38812162
,OGN,2021-08-31,29.08,36.49,28.5,33.89,55606237
,OGN,2021-07-30,30.11,31.24,28.42,29.01,42855092
,OGN,2021-06-30,36.5,38.24,27.25,30.26,161909592
,PFE,2023-10-16,32.95,34.11,32.015,33.27,322778635
,PFE,2023-09-29,35.64,36.29,31.7744,33.17,554713036
,PFE,2023-08-31,35.88,37.186,34.655,35.38,537148824
,PFE,2023-07-31,36.5,37.8,35.35,36.06,441688340
,PFE,2023-06-30,38.12,40.365,35.76,36.68,562663274
,PFE,2023-05-31,39.0,40.14,36.17,38.02,675659324
,PFE,2023-04-28,40.69,42.22,38.31,38.89,387231095
,PFE,2023-03-31,40.56,41.26,39.23,40.8,504077909
,PFE,2023-02-28,43.905,44.46,40.09,40.57,403993454
,PFE,2023-01-31,51.01,51.6,42.7,44.16,522768993
,PFE,2022-12-30,50.31,54.93,49.18,51.24,423161996
,PFE,2022-11-30,48.0,50.13,46.16,50.13,419224887
,PFE,2022-10-31,44.07,47.52,41.445,46.55,466833316
,PFE,2022-09-30,45.14,48.35,43.52,43.76,376258849
,PFE,2022-08-31,50.32,51.47,45.13,45.23,411876520
,PFE,2022-07-29,52.04,53.92,49.1,50.51,340232266
,PFE,2022-06-30,53.25,54.56,46.28,52.43,449240387
,PFE,2022-05-31,47.68,54.92,47.46,53.04,583021924
,PFE,2022-04-29,52.12,56.32,47.12,49.07,482012213
,PFE,2022-03-31,46.69,55.3,45.44,51.77,714463800
,PFE,2022-02-28,52.74,54.13,45.4,46.94,634315592
,PFE,2022-01-31,58.5,58.55,49.815,52.69,774270816
,PFE,2021-12-31,52.47,61.71,50.4,59.05,1063902734
,PFE,2021-11-30,44.14,55.7,43.05,53.73,1006946014
,PFE,2021-10-29,42.52,43.83,40.94,43.74,471555720
,PFE,2021-09-30,46.19,47.5,42.43,43.01,544786676
,PFE,2021-08-31,43.3,51.86,43.25,46.07,1008227290
,PFE,2021-07-30,39.17,43.74,38.93,42.81,525467995
,PFE,2021-06-30,38.94,40.72,38.475,39.16,485271176
,PFE,2021-05-28,39.04,41.09,37.96,38.73,592998935
,PFE,2021-04-30,36.3,39.67,35.76,38.65,558693730
,PFE,2021-03-31,33.59,36.74,33.44,36.23,675618323
,PFE,2021-02-26,35.93,36.19,33.36,33.49,663330294
,PFE,2021-01-29,36.87,37.83,35.62,35.9,689009947
,PFE,2020-12-31,39.4,43.0797,36.29,36.81,1163010880
,PFE,2020-11-30,35.93,41.99,35.54,38.31,1056869926
,PFE,2020-10-30,36.91,38.8479,34.6,35.48,526813927
,PFE,2020-09-30,37.79,37.82,35.375,36.7,484173720
,PFE,2020-08-31,38.61,39.1,37.4,37.79,446198750
,PFE,2020-07-31,34.54,39.45,33.1,38.48,781155683
,PFE,2020-06-30,35.5,36.66,31.61,32.7,768806034
,PFE,2020-05-29,37.85,39.01,36.59,38.19,450136112
,PFE,2020-04-30,31.92,39.22,31.53,38.36,505881905
,PFE,2020-03-31,33.91,36.46,27.88,32.64,967076272
,PFE,2020-02-28,37.46,38.57,32.53,33.42,556735271
,PFE,2020-01-31,39.3,40.97,36.69,37.24,504528881
,PFE,2019-12-31,38.79,39.62,37.79,39.18,367113669
,PFE,2019-11-29,38.69,38.94,36.3,38.52,423538118
,PFE,2019-10-31,35.93,38.82,34.6,38.37,386977467
,PFE,2019-09-30,35.61,37.76,35.51,35.93,421877796
,PFE,2019-08-30,38.31,38.62,33.97,35.55,607585953
,PFE,2019-07-31,43.51,44.56,38.51,38.84,560640386
,PFE,2019-06-28,41.63,44.29,41.57,43.32,437561440
,PFE,2019-05-31,40.59,42.48,39.87,41.52,524540458
,PFE,2019-04-30,42.58,43.28,38.42,40.61,461323305
,PFE,2019-03-29,43.61,43.79,40.34,42.47,525812964
,PFE,2019-02-28,42.87,43.78,41.21,43.35,427805576
,PFE,2019-01-31,43.12,43.7,39.47,42.45,599583699
,PFE,2018-12-31,46.37,46.47,40.42,43.65,536813715
,PFE,2018-11-30,43.2,46.26,42.35,46.23,481866439
,PFE,2018-10-31,44.03,45.81,41.66,43.06,573683296
,PFE,2018-09-28,41.48,44.46,41.22,44.07,350654034
,PFE,2018-08-31,39.63,42.77,39.49,41.52,474885890
,PFE,2018-07-31,36.0,39.99,36.0,39.93,401469004
,PFE,2018-06-29,36.26,36.8,35.73,36.28,434975835
,PFE,2018-05-31,35.58,36.25,34.37,35.93,485553527
,PFE,2018-04-30,35.42,37.27,34.76,36.61,422756960
,PFE,2018-03-29,36.12,37.04,34.32,35.49,469011855
,PFE,2018-02-28,36.61,37.4,33.2,36.31,549124278
,PFE,2018-01-31,36.38,39.43,36.23,37.04,472625424
,PFE,2017-12-29,36.29,37.35,35.15,36.22,308241020
,PFE,2017-11-30,35.01,36.48,34.795,36.26,276217129
,PFE,2017-10-31,35.67,36.78,34.105,35.06,334498467
,PFE,2017-09-29,33.94,36.21,33.75,35.7,380507501
,PFE,2017-08-31,33.04,34.02,32.32,33.92,381577008
,PFE,2017-07-31,33.48,33.97,32.69,33.16,299282196
,PFE,2017-06-30,32.67,34.48,31.67,33.59,458784885
,PFE,2017-05-31,33.89,33.99,31.97,32.65,514128367
,PFE,2017-04-28,34.11,34.52,33.47,33.92,352290570
,PFE,2017-03-31,34.27,34.75,33.72,34.21,515453201
,PFE,2017-02-28,31.51,34.46,31.26,34.12,519058232
,PFE,2017-01-31,32.7,33.7,30.9,31.73,526154205
,PFE,2016-12-30,32.25,33.3,30.51,32.48,506842275
,PFE,2016-11-30,30.94,33.83,29.83,32.14,740932533
,PFE,2016-10-31,33.73,34.0,31.61,31.71,397078931
,PFE,2016-09-30,34.73,34.99,33.3,33.87,398274422
,PFE,2016-08-31,37.02,37.39,34.61,34.8,479699908
,PFE,2016-07-29,35.15,37.19,35.115,36.89,350915553
,PFE,2016-06-30,34.65,35.5,33.53,35.21,575331995
,PFE,2016-05-31,32.56,34.75,32.5,34.7,611629789
,PFE,2016-04-29,29.44,33.5,29.41,32.71,1184597998
,PFE,2016-03-31,29.79,30.61,28.74,29.64,1043784032
,PFE,2016-02-29,30.34,30.9,28.25,29.67,850615762
,PFE,2016-01-29,31.85,32.245,29.585,30.49,702989547
,PFE,2015-12-31,33.0,33.83,31.84,32.28,740103516
,PFE,2015-11-30,34.17,35.25,30.99,32.77,849852056
,PFE,2015-10-30,31.3,36.07,31.1,33.82,680701462
,PFE,2015-09-30,31.42,33.96,30.64,31.41,579627512
,PFE,2015-08-31,36.29,36.3,28.47,32.22,546129099
,PFE,2015-07-31,33.56,36.46,33.08,36.06,497474680
,PFE,2015-06-30,34.77,34.92,33.33,33.53,507603872
,PFE,2015-05-29,33.86,34.99,33.21,34.75,437846068
,PFE,2015-04-30,34.84,35.53,33.71,33.93,556362154
,PFE,2015-03-31,34.06,35.45,33.63,34.79,654740036
,PFE,2015-02-27,31.44,34.97,31.02,34.32,603015002
,PFE,2015-01-30,31.27,33.5,31.01,31.25,597219983
,PFE,2014-12-31,30.88,33.1154,30.58,31.15,533546695
,PFE,2014-11-28,29.9,31.64,29.76,31.15,404558023
,PFE,2014-10-31,29.37,30.2,27.51,29.95,677006607
,PFE,2014-09-30,29.21,30.84,29.01,29.57,471028126
,PFE,2014-08-29,28.7,29.6699,27.87,29.39,458318000
,PFE,2014-07-31,29.61,31.31,28.7,28.7,489220018
,PFE,2014-06-30,29.59,29.92,29.15,29.68,483905800
,PFE,2014-05-30,31.08,31.58,28.774,29.63,686948500
,PFE,2014-04-30,31.93,32.69,29.58,31.28,671875400
,PFE,2014-03-31,31.52,32.96,30.83,32.12,571300000
,PFE,2014-02-28,31.03,32.41,30.57,32.11,533056600
,PFE,2014-01-31,30.47,31.42,29.66,30.4,547269600
,PFE,2013-12-31,31.61,31.925,29.95,30.63,528149100
,PFE,2013-11-29,30.7,32.5,30.69,31.73,462250400
,PFE,2013-10-31,28.58,31.35,28.02,30.685,583213232
,PFE,2013-09-30,28.38,29.27,27.86,28.725,508214700
,PFE,2013-08-30,29.43,29.45,27.76,28.21,512823000
,PFE,2013-07-31,27.97,30.428,27.33,29.23,765847900
,PFE,2013-06-28,27.3,29.81,27.12,28.01,2211564500
,PFE,2013-05-31,28.83,30.04,27.23,27.23,903776400
,PFE,2013-04-30,28.75,31.15,28.64,29.07,777255500
,PFE,2013-03-28,27.18,28.9,27.15,28.86,585696000
,PFE,2013-02-28,27.58,27.8,26.79,27.37,550543400
,PFE,2013-01-31,25.53,27.84,25.33,27.28,783142300
,PFE,2012-12-31,25.04,25.79,24.63,25.0793,597201100
,PFE,2012-11-30,24.82,25.08,23.55,25.02,684861600
,PFE,2012-10-31,24.8,26.09,24.8,24.87,543592000
,PFE,2012-09-28,23.79,25.15,23.63,24.85,543635100
,PFE,2012-08-31,23.92,24.37,23.59,23.86,587670300
,PFE,2012-07-31,22.85,24.485,22.0,24.04,867011600
,PFE,2012-06-29,21.76,23.0,21.4,23.0,572525900
,PFE,2012-05-31,22.63,22.99,21.85,21.87,829761700
,PFE,2012-04-30,22.54,23.3,21.771,22.9,844240400
,PFE,2012-03-30,21.07,22.8,21.05,22.645,771001600
,PFE,2012-02-29,21.25,21.53,20.75,21.125,670496500
,PFE,2012-01-31,21.86,22.17,21.22,21.4,948313900
,PFE,2011-12-30,20.03,21.9,19.73,21.64,909964100
,PFE,2011-11-30,19.15,20.15,18.15,20.07,1057244200
,PFE,2011-10-31,17.69,19.95,17.05,19.26,899774000
,PFE,2011-09-30,18.91,19.15,17.3,17.68,1002598100
,PFE,2011-08-31,19.44,19.46,16.63,18.98,1502956500
,PFE,2011-07-29,20.5,20.95,19.05,19.249,853540100
,PFE,2011-06-30,21.34,21.45,20.03,20.6,916658558
,PFE,2011-05-31,21.14,21.45,20.07,21.45,948835400
,PFE,2011-04-29,20.35,21.06,19.1,20.97,924103700
,PFE,2011-03-31,19.35,20.57,18.97,20.31,1218679200
,PFE,2011-02-28,18.49,19.39,18.46,19.24,918303700
,PFE,2011-01-31,17.7,18.76,17.62,18.22,1114064700
,PFE,2010-12-31,16.49,17.7,16.42,17.51,854063500
,PFE,2010-11-30,17.63,17.84,16.25,16.3,875729500
,PFE,2010-10-29,17.25,17.9,16.86,17.415,930284000
,PFE,2010-09-30,16.13,17.5,16.07,17.17,902766700
,PFE,2010-08-31,15.16,16.6,15.1,15.91,1151292600
,PFE,2010-07-30,14.29,15.44,14.0,15.0,1031865200
,PFE,2010-06-30,15.16,15.6,14.17,14.26,1274977800
,PFE,2010-05-28,16.8,17.39,14.75,15.23,1684690000
,PFE,2010-04-30,17.21,17.33,16.33,16.72,1456510100
,PFE,2010-03-31,17.61,17.88,16.8,17.15,1423630600
,PFE,2010-02-26,18.79,19.33,17.43,17.55,1212918600
,PFE,2010-01-29,18.27,20.36,18.235,18.66,1014747000
,PFE,2009-12-31,18.54,18.99,17.63,18.19,937748100
,PFE,2009-11-30,17.05,18.9,16.72,18.17,949792900
,PFE,2009-10-30,16.5,18.43,16.07,17.03,1493897500
,PFE,2009-09-30,16.54,16.94,15.95,16.55,919217600
,PFE,2009-08-31,16.12,16.98,15.54,16.7,842613400
,PFE,2009-07-31,14.97,16.66,14.11,15.93,1158252500
,PFE,2009-06-30,15.36,15.45,13.94,15.0,1179872800
,PFE,2009-05-29,13.39,15.6,13.25,15.19,1132811000
,PFE,2009-04-30,13.59,14.27,12.75,13.36,1278181100
,PFE,2009-03-31,12.08,14.99,11.62,13.62,1637878100
,PFE,2009-02-27,14.63,15.38,12.28,12.31,1235414600
,PFE,2009-01-30,17.88,18.48,14.5,14.58,1312065400
,PFE,2008-12-31,16.18,17.97,15.2,17.71,988459900
,PFE,2008-11-28,17.85,18.45,14.26,16.43,1022153500
,PFE,2008-10-31,18.26,19.39,14.31,17.71,1828731700
,PFE,2008-09-30,19.3,19.59,17.16,18.44,1158576300
,PFE,2008-08-29,18.81,20.13,18.53,19.11,780970800
,PFE,2008-07-31,17.42,19.25,17.26,18.67,958352100
,PFE,2008-06-30,19.45,19.46,17.12,17.47,1259640100
,PFE,2008-05-30,20.17,20.65,19.16,19.36,884661100
,PFE,2008-04-30,20.99,21.6,19.79,20.11,960214200
,PFE,2008-03-31,22.203,22.44,20.19,20.93,821094300
,PFE,2008-02-29,23.49,23.79,22.03,22.28,779697000
,PFE,2008-01-31,22.81,24.24,21.56,23.36,1081325900
,PFE,2007-12-31,23.65,24.5,22.69,22.73,720239600
,PFE,2007-11-30,24.58,24.6,22.24,23.76,912250300
,PFE,2007-10-31,24.45,25.71,23.36,24.61,826364200
,PFE,2007-09-28,24.78,25.17,23.85,24.43,700223000
,PFE,2007-08-31,23.51,25.0,23.13,24.84,1024874400
,PFE,2007-07-31,25.7,26.15,23.5,23.51,933954300
,PFE,2007-06-29,27.61,27.73,25.31,25.57,879022500
,PFE,2007-05-31,26.375,27.63,26.28,27.49,753994500
,PFE,2007-04-30,25.28,27.24,25.23,26.46,743933500
,PFE,2007-03-30,24.92,25.96,24.55,25.26,744179400
,PFE,2007-02-28,26.39,27.0,24.94,24.96,601678700
,PFE,2007-01-31,26.15,27.41,25.78,26.24,720652600
,PFE,2006-12-29,27.58,27.86,23.5,25.9,1097185000
,PFE,2006-11-30,26.88,27.88,25.0,27.49,827357100
,PFE,2006-10-31,28.37,28.6,26.38,26.65,749233500
,PFE,2006-09-29,27.79,28.58,27.32,28.36,481907400
,PFE,2006-08-31,26.04,27.88,25.32,27.56,626921500
,PFE,2006-07-31,23.55,26.66,22.16,25.99,591081000
,PFE,2006-06-30,23.83,24.41,22.51,23.47,617436100
,PFE,2006-05-31,25.5,25.72,23.52,23.66,565346100
,PFE,2006-04-28,25.09,25.44,24.18,25.33,443093300
,PFE,2006-03-31,26.15,26.6,24.83,24.92,530702200
,PFE,2006-02-28,25.75,26.84,24.95,26.19,581436500
,PFE,2006-01-31,23.65,26.34,23.6,25.68,711994100
,PFE,2005-12-30,21.27,25.2,20.27,23.32,930716900
,PFE,2005-11-30,21.75,22.61,21.17,21.2,667652100
,PFE,2005-10-31,25.18,25.57,20.71,21.74,825402600
,PFE,2005-09-30,25.46,26.649,24.67,24.97,501401600
,PFE,2005-08-31,26.98,26.98,24.76,25.48,480736300
,PFE,2005-07-29,27.4,27.82,26.2,26.5,531834700
,PFE,2005-06-30,27.93,29.21,27.31,27.58,528916800
,PFE,2005-05-31,27.25,28.94,27.2,27.9,424199400
,PFE,2005-04-29,26.37,28.23,25.52,27.17,641730500
,PFE,2005-03-31,26.53,27.34,25.4,26.27,481615300
,PFE,2005-02-28,24.05,27.75,23.8,26.29,710816200
,PFE,2005-01-31,27.31,27.35,23.99,24.16,630795200
,PFE,2004-12-31,28.01,29.1,21.99,26.89,1240830800
,PFE,2004-11-30,28.95,30.5,26.55,27.77,737768800
,PFE,2004-10-29,31.05,31.5,27.25,28.95,608864200
,PFE,2004-09-30,32.55,33.05,29.58,30.6,446796700
,PFE,2004-08-31,31.77,32.73,30.99,32.67,294208200
,PFE,2004-07-30,34.21,34.46,31.2,31.96,358095200
,PFE,2004-06-30,35.15,36.3,33.82,34.28,325312200
,PFE,2004-05-28,35.89,37.0,34.22,35.34,274631700
,PFE,2004-04-30,35.7,37.9,35.15,35.76,386109500
,PFE,2004-03-31,37.139,37.97,33.5,35.05,427659900
,PFE,2004-02-27,36.89,38.89,36.6,36.65,347434300
,PFE,2004-01-30,35.43,36.87,34.49,36.63,387112700
,PFE,2003-12-31,34.08,35.39,33.852,35.33,345187700
,PFE,2003-11-28,31.65,34.5,31.02,33.57,388050600
,PFE,2003-10-31,30.36,31.62,29.5,31.6,414947900
,PFE,2003-09-30,30.15,32.37,29.903,30.38,413681100
,PFE,2003-08-29,33.13,33.305,29.43,29.92,439059500
,PFE,2003-07-31,34.0,34.98,32.02,33.36,380785200
,PFE,2003-06-30,31.44,36.92,31.0,34.15,496117700
,PFE,2003-05-30,30.86,33.75,30.4,31.02,475829800
,PFE,2003-04-30,31.271,33.74,26.95,30.75,445525900
,PFE,2003-03-31,30.02,32.55,28.34,31.16,381687600
,PFE,2003-02-28,31.2,31.2,27.9,29.82,322113200
,PFE,2003-01-31,30.74,32.13,29.01,30.36,378127500
,PFE,2002-12-31,32.0,32.05,29.41,30.57,349588800
,PFE,2002-11-29,31.75,34.0,31.29,31.53,333564600
,PFE,2002-10-31,29.75,33.6,28.25,31.77,409232100
,PFE,2002-09-30,32.03,32.9,27.0,29.02,365654800
,PFE,2002-08-30,32.29,35.01,29.45,33.08,342884200
,PFE,2002-07-31,35.0,35.23,25.13,32.35,711131100
,PFE,2002-06-28,34.83,37.04,32.64,35.0,331019600
,PFE,2002-05-31,36.7,37.85,34.31,34.6,279523500
,PFE,2002-04-30,40.25,40.4,35.87,36.35,352643200
,PFE,2002-03-28,41.17,41.9,39.5,39.74,250204500
,PFE,2002-02-28,42.15,42.25,39.53,40.96,190406600
,PFE,2002-01-31,39.85,42.46,39.1,41.67,255529900
,PFE,2001-12-31,43.9,43.94,38.32,39.85,290035700
,PFE,2001-11-30,42.0,44.04,41.44,43.31,207734900
,PFE,2001-10-31,40.23,43.25,40.15,41.9,287800300
,PFE,2001-09-28,38.45,40.2,34.0,40.1,267901500
,PFE,2001-08-31,41.22,41.88,38.05,38.31,229195700
,PFE,2001-07-31,40.4,42.23,37.19,41.22,269983600
,PFE,2001-06-29,42.5,45.0,40.05,40.05,228623400
,PFE,2001-05-31,43.3,45.04,41.42,42.89,244747700
,PFE,2001-04-30,40.75,43.96,38.5,43.3,295399200
,PFE,2001-03-30,44.98,44.98,34.1,40.95,360800700
,PFE,2001-02-28,45.15,46.71,43.55,45.0,234558200
,PFE,2001-01-31,45.56,46.75,40.5,45.15,341827600
,PFE,2000-12-29,44.13,48.06,41.75,46.0,279596700
,PFE,2000-11-30,43.75,46.44,41.0,44.31,249717600
,PFE,2000-10-31,44.38,46.0,41.0,43.19,268240300
,PFE,2000-09-29,43.75,45.38,39.38,44.92,232828900
,PFE,2000-08-31,43.63,46.69,41.75,43.14,211588400
,PFE,2000-07-31,47.81,49.25,42.75,43.38,259053900
,PFE,2000-06-30,45.69,48.13,42.25,48.0,249075300
,PFE,2000-05-31,42.25,46.38,41.31,44.5,211956300
,PFE,2000-04-28,37.0,44.25,36.75,42.13,266870100
,PFE,2000-03-31,32.13,37.0,30.0,36.56,286515800
,PFE,2000-02-29,35.56,37.94,31.63,32.13,194482800
,PFE,2000-01-31,32.06,37.63,30.0,36.19,238967700
,PFE,1999-12-31,36.13,36.5,32.19,32.44,256858000
,VTRS,2023-10-16,10.29,10.37,9.27,9.47,113735863
,VTRS,2023-09-29,10.84,10.91,9.46,9.86,185905068
,VTRS,2023-08-31,10.51,11.48,10.1339,10.75,180945378
,VTRS,2023-07-31,9.95,10.73,9.71,10.53,161884716
,VTRS,2023-06-30,9.15,10.32,8.99,9.98,206123275
,VTRS,2023-05-31,9.31,10.09,8.84,9.15,230834751
,VTRS,2023-04-28,9.685,10.03,8.99,9.33,161401691
,VTRS,2023-03-31,11.4,11.425,9.08,9.62,223245002
,VTRS,2023-02-28,12.06,12.3993,11.04,11.4,168065843
